,id_ticket,fecha,id_empleado,id_agente,categoría,tipo,severidad,prioridad,días_resolución,satisfacción,web,índice_,semestre
11666,THLTET-6142679261,2016-11-05,526.0,22.0,Hardware,Solicitud,2 - Normal,3 - Alta,2.0,1.0,www.tractchun.es,1.0,2º semestre
11667,THLTET-6442467492,2016-04-07,449.0,14.0,Software,Solicitud,2 - Normal,3 - Alta,4.0,4.0,www.tractchun.es,1.0,1º semestre
11668,THLTET-6642723740,2016-12-19,174.0,7.0,Software,Solicitud,2 - Normal,3 - Alta,8.0,4.0,www.tractchun.es,1.0,2º semestre
11669,THLTET-6842521201,2016-05-31,720.0,22.0,Software,Solicitud,2 - Normal,3 - Alta,8.0,4.0,www.tractchun.es,1.0,1º semestre
11670,THLTET-6842596455,2016-08-14,465.0,4.0,Software,Solicitud,2 - Normal,3 - Alta,8.0,5.0,www.tractchun.es,1.0,2º semestre
11671,THLTET-7142480072,2016-04-20,47.0,10.0,Hardware,Solicitud,2 - Normal,3 - Alta,9.0,5.0,www.tractchun.es,1.0,1º semestre
11672,THLTET-7142664162,2016-10-21,406.0,11.0,Hardware,Solicitud,2 - Normal,3 - Alta,0.0,1.0,www.tractchun.es,1.0,2º semestre
11673,THLTET-7442676862,2016-11-02,1976.0,8.0,Software,Solicitud,2 - Normal,3 - Alta,4.0,5.0,www.tractchun.es,1.0,2º semestre
11674,THLTET-7842701633,2016-11-27,743.0,46.0,Software,Solicitud,2 - Normal,3 - Alta,6.0,5.0,www.tractchun.es,1.0,2º semestre
11675,THLTET-8242710334,2016-12-06,373.0,33.0,Hardware,Solicitud,2 - Normal,3 - Alta,9.0,1.0,www.tractchun.es,1.0,2º semestre
11676,THLTET-8342619219,2016-09-06,551.0,12.0,Software,Solicitud,2 - Normal,3 - Alta,3.0,4.0,www.tractchun.es,1.0,2º semestre
11677,THLTET-8542422274,2016-02-22,67.0,32.0,Hardware,Solicitud,2 - Normal,3 - Alta,3.0,5.0,www.tractchun.es,1.0,1º semestre
11678,THLTET-8542564193,2016-07-13,579.0,1.0,Hardware,Solicitud,2 - Normal,3 - Alta,9.0,5.0,www.tractchun.es,1.0,2º semestre
11679,THLTET-8642665638,2016-10-22,1003.0,16.0,Software,Solicitud,2 - Normal,3 - Alta,6.0,5.0,www.tractchun.es,1.0,2º semestre
11680,THLTET-9342479422,2016-04-19,682.0,14.0,Hardware,Solicitud,2 - Normal,3 - Alta,3.0,5.0,www.tractchun.es,1.0,1º semestre
11681,THLTET-9342522775,2016-06-01,1617.0,17.0,Software,Solicitud,2 - Normal,3 - Alta,3.0,5.0,www.tractchun.es,1.0,1º semestre
11682,THLTET-9342622684,2016-09-09,1278.0,26.0,Hardware,Solicitud,2 - Normal,3 - Alta,7.0,4.0,www.tractchun.es,1.0,2º semestre
11683,THLTET-9342630444,2016-09-17,874.0,24.0,Software,Solicitud,2 - Normal,3 - Alta,3.0,5.0,www.tractchun.es,1.0,2º semestre
11684,THLTET-9342639614,2016-09-26,231.0,6.0,Hardware,Solicitud,2 - Normal,3 - Alta,8.0,4.0,www.tractchun.es,1.0,2º semestre
11685,THLTET-9342708742,2016-12-04,1164.0,37.0,Software,Solicitud,2 - Normal,3 - Alta,3.0,1.0,www.tractchun.es,1.0,2º semestre
11686,THLTET-9442612214,2016-08-30,1791.0,2.0,Software,Solicitud,2 - Normal,3 - Alta,4.0,5.0,www.tractchun.es,1.0,2º semestre
11687,THLTET-9442710110,2016-12-06,1131.0,41.0,Software,Solicitud,2 - Normal,3 - Alta,4.0,4.0,www.tractchun.es,1.0,2º semestre
11688,THLTET-9642509910,2016-05-19,791.0,9.0,Software,Solicitud,2 - Normal,3 - Alta,6.0,4.0,www.tractchun.es,1.0,1º semestre
11689,THLTET-9742560336,2016-07-09,323.0,43.0,Software,Solicitud,2 - Normal,3 - Alta,7.0,3.0,www.tractchun.es,1.0,2º semestre
11690,THLTNR-0042399842,2016-01-30,1414.0,38.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,1º semestre
11691,THLTNR-0042599859,2016-08-17,1155.0,38.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,2º semestre
11692,THLTNR-0042667759,2016-10-24,1065.0,47.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,2º semestre
11693,THLTNR-0042674415,2016-10-31,141.0,4.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,2º semestre
11694,THLTNR-0042677235,2016-11-03,1223.0,22.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,2º semestre
11695,THLTNR-0042710653,2016-12-06,455.0,26.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,2º semestre
11696,THLTNR-0042724673,2016-12-20,1727.0,46.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,2º semestre
11697,THLTNR-1042380167,2016-01-11,416.0,41.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,1º semestre
11698,THLTNR-1042480803,2016-04-20,1300.0,28.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,1º semestre
11699,THLTNR-1042507077,2016-05-17,97.0,10.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,1º semestre
11700,THLTNR-1042535436,2016-06-14,1803.0,44.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,1º semestre
11701,THLTNR-1042569285,2016-07-18,1378.0,22.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,2º semestre
11702,THLTNR-1042572646,2016-07-21,594.0,26.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,2º semestre
11703,THLTNR-1042583243,2016-08-01,1254.0,22.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,1.0,www.tractchun.es,1.0,2º semestre
11704,THLTNR-1042586895,2016-08-04,49.0,48.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,2º semestre
11705,THLTNR-1042640806,2016-09-27,540.0,48.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,2º semestre
11706,THLTNR-1042645470,2016-10-02,1997.0,44.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,2º semestre
11707,THLTNR-1042653726,2016-10-10,1132.0,47.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,2º semestre
11708,THLTNR-1042664744,2016-10-21,614.0,37.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,1.0,www.tractchun.es,1.0,2º semestre
11709,THLTNR-1042672388,2016-10-29,1378.0,3.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,2º semestre
11710,THLTNR-1042679259,2016-11-05,985.0,2.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,2º semestre
11711,THLTNR-1042691800,2016-11-17,1050.0,38.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,2º semestre
11712,THLTNR-1142462260,2016-04-02,1586.0,22.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,1.0,4.0,www.tractchun.es,1.0,1º semestre
11713,THLTNR-2042404522,2016-02-04,1532.0,25.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,1.0,www.tractchun.es,1.0,1º semestre
11714,THLTNR-2042431884,2016-03-02,1638.0,28.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,1º semestre
11715,THLTNR-2042509130,2016-05-19,1623.0,41.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,1º semestre
11716,THLTNR-2042510809,2016-05-20,490.0,48.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,1º semestre
11717,THLTNR-2042537829,2016-06-16,1232.0,18.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,1º semestre
11718,THLTNR-2042586844,2016-08-04,464.0,38.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,2º semestre
11719,THLTNR-2042609414,2016-08-27,191.0,24.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,2º semestre
11720,THLTNR-2042684581,2016-11-10,708.0,35.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,2º semestre
11721,THLTNR-2042704832,2016-11-30,183.0,18.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,2º semestre
11722,THLTNR-2142399407,2016-01-30,580.0,4.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,1.0,5.0,www.tractchun.es,1.0,1º semestre
11723,THLTNR-2242568405,2016-07-17,1740.0,4.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,2.0,4.0,www.tractchun.es,1.0,2º semestre
11724,THLTNR-3042378159,2016-01-09,1585.0,11.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,1º semestre
11725,THLTNR-3042383925,2016-01-14,562.0,29.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,1.0,www.tractchun.es,1.0,1º semestre
11726,THLTNR-3042430184,2016-03-01,1138.0,11.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,1º semestre
11727,THLTNR-3042533792,2016-06-12,779.0,27.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,1º semestre
11728,THLTNR-3042543223,2016-06-22,1242.0,42.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,1º semestre
11729,THLTNR-3042624569,2016-09-11,966.0,5.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,2º semestre
11730,THLTNR-3142723413,2016-12-19,131.0,14.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,1.0,5.0,www.tractchun.es,1.0,2º semestre
11731,THLTNR-3242390997,2016-01-21,1059.0,49.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,2.0,5.0,www.tractchun.es,1.0,1º semestre
11732,THLTNR-4042380739,2016-01-11,1483.0,17.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,1º semestre
11733,THLTNR-4042385381,2016-01-16,1518.0,43.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,3.0,www.tractchun.es,1.0,1º semestre
11734,THLTNR-4042428274,2016-02-28,1577.0,2.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,1º semestre
11735,THLTNR-4042434292,2016-03-05,1709.0,22.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,1º semestre
11736,THLTNR-4042582208,2016-07-31,800.0,12.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,2º semestre
11737,THLTNR-4042596889,2016-08-14,1748.0,48.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,2º semestre
11738,THLTNR-4042596977,2016-08-14,1897.0,9.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,1.0,www.tractchun.es,1.0,2º semestre
11739,THLTNR-4042613315,2016-08-31,261.0,43.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,2º semestre
11740,THLTNR-4042650520,2016-10-07,1432.0,35.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,2º semestre
11741,THLTNR-4042683696,2016-11-09,799.0,36.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,2º semestre
11742,THLTNR-4042688191,2016-11-14,699.0,31.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,2º semestre
11743,THLTNR-4042692373,2016-11-18,447.0,43.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,2º semestre
11744,THLTNR-4042701823,2016-11-27,362.0,38.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,2º semestre
11745,THLTNR-4042710517,2016-12-06,611.0,25.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,2º semestre
11746,THLTNR-4142578126,2016-07-27,942.0,11.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,1.0,1.0,www.tractchun.es,1.0,2º semestre
11747,THLTNR-5042442570,2016-03-13,1637.0,5.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,1º semestre
11748,THLTNR-5042479088,2016-04-19,1588.0,10.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,1º semestre
11749,THLTNR-5042500463,2016-05-10,76.0,14.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,1º semestre
11750,THLTNR-5042505351,2016-05-15,1875.0,43.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,1º semestre
11751,THLTNR-5042513147,2016-05-23,1684.0,1.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,1º semestre
11752,THLTNR-5042533384,2016-06-12,1998.0,33.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,1º semestre
11753,THLTNR-5042535553,2016-06-14,815.0,5.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,1º semestre
11754,THLTNR-5042555866,2016-07-04,546.0,28.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,2º semestre
11755,THLTNR-5042684833,2016-11-10,1493.0,18.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,2º semestre
11756,THLTNR-5042707218,2016-12-03,751.0,42.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,2º semestre
11757,THLTNR-5142625469,2016-09-12,1146.0,14.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,1.0,5.0,www.tractchun.es,1.0,2º semestre
11758,THLTNR-5142632749,2016-09-19,554.0,7.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,1.0,5.0,www.tractchun.es,1.0,2º semestre
11759,THLTNR-5142697562,2016-11-23,756.0,25.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,1.0,5.0,www.tractchun.es,1.0,2º semestre
11760,THLTNR-6042442142,2016-03-13,1654.0,31.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,1º semestre
11761,THLTNR-6042442387,2016-03-13,1198.0,23.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,1º semestre
11762,THLTNR-6042451722,2016-03-22,1582.0,17.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,1º semestre
11763,THLTNR-6042461983,2016-04-01,248.0,19.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,1º semestre
11764,THLTNR-6042468011,2016-04-08,811.0,30.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,1º semestre
11765,THLTNR-6042470693,2016-04-10,1969.0,6.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,1º semestre
11766,THLTNR-6042478002,2016-04-18,1130.0,20.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,1.0,www.tractchun.es,1.0,1º semestre
11767,THLTNR-6042483052,2016-04-23,825.0,30.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,1º semestre
11768,THLTNR-6042541294,2016-06-20,1219.0,2.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,1º semestre
11769,THLTNR-6042630469,2016-09-17,516.0,4.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,2º semestre
11770,THLTNR-6042675513,2016-11-01,1671.0,5.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,2º semestre
11771,THLTNR-6042706783,2016-12-02,1038.0,47.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,2º semestre
11772,THLTNR-6042716041,2016-12-12,904.0,40.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,1.0,www.tractchun.es,1.0,2º semestre
11773,THLTNR-7042440351,2016-03-11,1255.0,33.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,1º semestre
11774,THLTNR-7042497447,2016-05-07,314.0,44.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,1º semestre
11775,THLTNR-7042526066,2016-06-05,576.0,30.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,1º semestre
11776,THLTNR-7042551288,2016-06-30,1738.0,42.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,1.0,www.tractchun.es,1.0,1º semestre
11777,THLTNR-7042565628,2016-07-14,1192.0,46.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,2º semestre
11778,THLTNR-7042623143,2016-09-10,64.0,41.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,2º semestre
11779,THLTNR-7042644836,2016-10-01,1683.0,8.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,2º semestre
11780,THLTNR-7042652607,2016-10-09,1990.0,26.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,2º semestre
11781,THLTNR-7042678770,2016-11-04,1517.0,37.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,2º semestre
11782,THLTNR-7042705227,2016-12-01,1632.0,12.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,2º semestre
11783,THLTNR-7142415671,2016-02-15,1017.0,46.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,1.0,4.0,www.tractchun.es,1.0,1º semestre
11784,THLTNR-7142528401,2016-06-07,1380.0,4.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,1.0,4.0,www.tractchun.es,1.0,1º semestre
11785,THLTNR-7142600028,2016-08-18,1272.0,50.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,1.0,5.0,www.tractchun.es,1.0,2º semestre
11786,THLTNR-8042418037,2016-02-18,1733.0,10.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,1º semestre
11787,THLTNR-8042455057,2016-03-26,1445.0,20.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,1º semestre
11788,THLTNR-8042457280,2016-03-28,1238.0,42.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,1º semestre
11789,THLTNR-8042474662,2016-04-14,706.0,16.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,1º semestre
11790,THLTNR-8042504836,2016-05-14,1353.0,38.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,1º semestre
11791,THLTNR-8042511890,2016-05-21,519.0,18.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,1.0,www.tractchun.es,1.0,1º semestre
11792,THLTNR-8042549213,2016-06-28,11.0,42.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,1º semestre
11793,THLTNR-8042557393,2016-07-06,1909.0,43.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,2º semestre
11794,THLTNR-8042557839,2016-07-06,1053.0,48.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,2º semestre
11795,THLTNR-8042640455,2016-09-27,1775.0,44.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,2º semestre
11796,THLTNR-8142538839,2016-06-17,1423.0,48.0,Acceso&%Login,Solicitud,4 - Crítico,3 - Alta,1.0,4.0,www.tractchun.es,1.0,1º semestre
11797,THLTNR-8242442154,2016-03-13,25.0,1.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,2.0,4.0,www.tractchun.es,1.0,1º semestre
11798,THLTNR-8242647420,2016-10-04,1522.0,4.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,2.0,4.0,www.tractchun.es,1.0,2º semestre
11799,THLTNR-9042375529,2016-01-06,32.0,45.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,1º semestre
11800,THLTNR-9042392301,2016-01-23,1390.0,3.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,1º semestre
11801,THLTNR-9042447808,2016-03-18,1760.0,48.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,1º semestre
11802,THLTNR-9042472021,2016-04-12,982.0,30.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,1º semestre
11803,THLTNR-9042485634,2016-04-25,1183.0,16.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,1º semestre
11804,THLTNR-9042613653,2016-08-31,765.0,46.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,2º semestre
11805,THLTNR-9042622928,2016-09-09,972.0,29.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,2º semestre
11806,THLTNR-9042675380,2016-11-01,1158.0,33.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,2º semestre
11807,THLTNR-9142482186,2016-04-22,198.0,11.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,1.0,1.0,www.tractchun.es,1.0,1º semestre
11808,THLTNR-9142616972,2016-09-03,617.0,19.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,1.0,4.0,www.tractchun.es,1.0,2º semestre
11809,THLTNR-9242653180,2016-10-10,1008.0,11.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,2.0,4.0,www.tractchun.es,1.0,2º semestre
11810,THLTNT-0042419377,2016-02-19,287.0,33.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,1.0,www.tractchun.es,1.0,1º semestre
11811,THLTNT-0042438789,2016-03-09,1598.0,27.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,1º semestre
11812,THLTNT-0042606030,2016-08-24,1233.0,40.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,2º semestre
11813,THLTNT-0042671861,2016-10-28,16.0,28.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,2º semestre
11814,THLTNT-0042688005,2016-11-14,960.0,30.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,2º semestre
11815,THLTNT-0042703921,2016-11-29,652.0,9.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,2º semestre
11816,THLTNT-0142393670,2016-01-24,1157.0,36.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,1.0,1.0,www.tractchun.es,1.0,1º semestre
11817,THLTNT-0142679803,2016-11-05,1550.0,28.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,1.0,1.0,www.tractchun.es,1.0,2º semestre
11818,THLTNT-0142723697,2016-12-19,579.0,6.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,1.0,4.0,www.tractchun.es,1.0,2º semestre
11819,THLTNT-1042371628,2016-01-02,442.0,16.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,1.0,www.tractchun.es,1.0,1º semestre
11820,THLTNT-1042393323,2016-01-24,1702.0,43.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,1.0,5.0,www.tractchun.es,1.0,1º semestre
11821,THLTNT-1042430113,2016-03-01,1791.0,41.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,1º semestre
11822,THLTNT-1042445953,2016-03-16,385.0,29.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,1º semestre
11823,THLTNT-1042493551,2016-05-03,495.0,35.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,1º semestre
11824,THLTNT-1042659413,2016-10-16,861.0,24.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,2º semestre
11825,THLTNT-1042669542,2016-10-26,604.0,25.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,4.0,www.tractchun.es,1.0,2º semestre
11826,THLTNT-1142612166,2016-08-30,1636.0,1.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,1.0,4.0,www.tractchun.es,1.0,2º semestre
11827,THLTNT-1142680463,2016-11-06,16.0,4.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,1.0,4.0,www.tractchun.es,1.0,2º semestre
11828,THLTNT-2042431725,2016-03-02,1212.0,47.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,1º semestre
11829,THLTNT-2042565884,2016-07-14,1538.0,38.0,Acceso&%Login,Solicitud,2 - Normal,3 - Alta,0.0,5.0,www.tractchun.es,1.0,2º semestre
